beam_id,epd_id,ID,Display Name,Stated kgCO2e/unit,GWP units per,GWP/common unit,Common unit,GWP-bio from EPD,Biogenic Storage,Carbon content kgC/unit,Full C value,Storage % Reduction,Density,Density Units,Addnl factor,Addnl factor units,EPD ID,EPD Type,EPD Program/Operator,Service Life (yr)
aaacc93,EPD 346,aaacc93,"Concrete – 25 MPa, GU / Concrete Alberta [Industry Avg | CA]",341.8,m3,341.8,m3,,,,,,2305,kg/m3,,,EPD 346,industry_average,ASTM,
aaacc94,EPD 346,aaacc94,"Concrete – 25 MPa, 10% FA, GU / Concrete Alberta [Industry Avg | CA]",312.37,m3,312.37,m3,,,,,,2305,kg/m3,,,EPD 346,industry_average,ASTM,
aaacc95,EPD 346,aaacc95,"Concrete – 25 MPa, 20% FA, GU / Concrete Alberta [Industry Avg | CA]",282.5,m3,282.5,m3,,,,,,2305,kg/m3,,,EPD 346,industry_average,ASTM,
aaacc96,EPD 346,aaacc96,"Concrete – 30 MPa, GU / Concrete Alberta [Industry Avg | CA]",384.98,m3,384.98,m3,,,,,,2305,kg/m3,,,EPD 346,industry_average,ASTM,
aaacc97,EPD 346,aaacc97,"Concrete – 30 MPa, 10% FA, GU / Concrete Alberta [Industry Avg | CA]",351.67,m3,351.67,m3,,,,,,2305,kg/m3,,,EPD 346,industry_average,ASTM,
aaacc98,EPD 346,aaacc98,"Concrete – 30 MPa, 20% FA, GU / Concrete Alberta [Industry Avg | CA]",317.9,m3,317.9,m3,,,,,,2305,kg/m3,,,EPD 346,industry_average,ASTM,
aaacc99,EPD 346,aaacc99,"Concrete – 35 MPa, GU / Concrete Alberta [Industry Avg | CA]",435.13,m3,435.13,m3,,,,,,2305,kg/m3,,,EPD 346,industry_average,ASTM,
A12361,EPD 347,A12361,"Concrete – 25 MPa, 40% FA, GUL / Atlantic Concrete Association [Industry Avg | CA]",252.18,m3,252.18,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
A12362,EPD 347,A12362,"Concrete – 30 MPa, 40% FA, GUL / Atlantic Concrete Association [Industry Avg | CA]",270.08,m3,270.08,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
A12368,EPD 347,A12368,"Concrete – 35 MPa, 40% FA, GUL / Atlantic Concrete Association [Industry Avg | CA]",300.26,m3,300.26,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc78,EPD 347,aaacc78,"Concrete – 25 MPa, GU / Atlantic Concrete Association [Industry Avg | CA]",387.2,m3,387.2,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc79,EPD 347,aaacc79,"Concrete – 25 MPa, 10% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",357.51,m3,357.51,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc80,EPD 347,aaacc80,"Concrete – 25 MPa, 20% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",327.82,m3,327.82,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc81,EPD 347,aaacc81,"Concrete – 25 MPa, 30% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",298.12,m3,298.12,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc82,EPD 347,aaacc82,"Concrete – 25 MPa, 40% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",268.43,m3,268.43,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc83,EPD 347,aaacc83,"Concrete – 30 MPa, GU / Atlantic Concrete Association [Industry Avg | CA]",419.64,m3,419.64,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc84,EPD 347,aaacc84,"Concrete – 30 MPa, 10% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",386.75,m3,386.75,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc85,EPD 347,aaacc85,"Concrete – 30 MPa, 20% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",353.86,m3,353.86,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc86,EPD 347,aaacc86,"Concrete – 30 MPa, 30% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",320.97,m3,320.97,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc87,EPD 347,aaacc87,"Concrete – 30 MPa, 40% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",288.08,m3,288.08,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc88,EPD 347,aaacc88,"Concrete – 35 MPa, GU / Atlantic Concrete Association [Industry Avg | CA]",487.53,m3,487.53,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc89,EPD 347,aaacc89,"Concrete – 35 MPa, 10% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",448.25,m3,448.25,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc90,EPD 347,aaacc90,"Concrete – 35 MPa, 20% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",408.96,m3,408.96,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc91,EPD 347,aaacc91,"Concrete – 35 MPa, 30% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",369.67,m3,369.67,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
aaacc92,EPD 347,aaacc92,"Concrete – 35 MPa, 40% FA, GU / Atlantic Concrete Association [Industry Avg | CA]",330.39,m3,330.39,m3,,,,,,2305,kg/m3,,,EPD 347,industry_average,ASTM,
A12359,EPD 348,A12359,"Concrete – 25 MPa, 40% SCM, GUL / Concrete BC [Industry Avg | CA]",174.8,m3,174.85,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
A12360,EPD 348,A12360,"Concrete – 30 MPa, 40% SCM, GUL / Concrete BC [Industry Avg | CA]",204.4,m3,204.41,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
A12366,EPD 348,A12366,"Concrete – 35 MPa, 40% SCM, GUL / Concrete BC [Industry Avg | CA]",232.935,m3,232.94,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc66,EPD 348,aaacc66,"Concrete – 25 MPa, GU / Concrete BC [Industry Avg | CA]",263.94,m3,263.94,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc67,EPD 348,aaacc67,"Concrete – 25 MPa, 15% SCM, GU / Concrete BC [Industry Avg | CA]",234.65,m3,234.65,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc68,EPD 348,aaacc68,"Concrete – 25 MPa, 25% SCM, GU / Concrete BC [Industry Avg | CA]",215.66,m3,215.66,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc69,EPD 348,aaacc69,"Concrete – 25 MPa, 40% SCM, GU / Concrete BC [Industry Avg | CA]",186.29,m3,186.29,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc70,EPD 348,aaacc70,"Concrete – 30 MPa, GU / Concrete BC [Industry Avg | CA]",310.69,m3,310.69,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc71,EPD 348,aaacc71,"Concrete – 30 MPa, 15% SCM, GU / Concrete BC [Industry Avg | CA]",275.96,m3,275.96,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc72,EPD 348,aaacc72,"Concrete – 30 MPa, 25% SCM, GU / Concrete BC [Industry Avg | CA]",252.8,m3,252.8,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc73,EPD 348,aaacc73,"Concrete – 30 MPa, 40% SCM, GU / Concrete BC [Industry Avg | CA]",218.06,m3,218.06,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc74,EPD 348,aaacc74,"Concrete – 35 MPa, GU / Concrete BC [Industry Avg | CA]",355.26,m3,355.26,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc75,EPD 348,aaacc75,"Concrete – 35 MPa, 15% SCM, GU / Concrete BC [Industry Avg | CA]",315.41,m3,315.41,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc76,EPD 348,aaacc76,"Concrete – 35 MPa, 25% SCM, GU / Concrete BC [Industry Avg | CA]",288.94,m3,288.94,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
aaacc77,EPD 348,aaacc77,"Concrete – 35 MPa, 40% SCM, GU / Concrete BC [Industry Avg | CA]",248.67,m3,248.67,m3,,,,,,2305,kg/m3,,,EPD 348,industry_average,ASTM,
A12355,EPD 349,A12355,"Concrete – 25 MPa, 40% FA, GUL / Concrete Manitoba [Industry Avg | CA]",161.6,m3,161.6,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
A12356,EPD 349,A12356,"Concrete – 30 MPa, 40% FA, GUL / Concrete Manitoba [Industry Avg | CA]",176.915,m3,176.92,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
A12358,EPD 349,A12358,"Concrete – 35 MPa, 40% FA, GUL / Concrete Manitoba [Industry Avg | CA]",199.9,m3,199.91,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc51,EPD 349,aaacc51,"Concrete – 25 MPa, GU / Concrete Manitoba [Industry Avg | CA]",270.73,m3,270.73,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc52,EPD 349,aaacc52,"Concrete – 25 MPa, 10% FA, GU / Concrete Manitoba [Industry Avg | CA]",249.17,m3,249.17,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc53,EPD 349,aaacc53,"Concrete – 25 MPa, 20% FA, GU / Concrete Manitoba [Industry Avg | CA]",226.64,m3,226.64,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc54,EPD 349,aaacc54,"Concrete – 25 MPa, 30% FA, GU / Concrete Manitoba [Industry Avg | CA]",205.07,m3,205.07,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc55,EPD 349,aaacc55,"Concrete – 25 MPa, 40% FA, GU / Concrete Manitoba [Industry Avg | CA]",182.54,m3,182.54,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc56,EPD 349,aaacc56,"Concrete – 30 MPa, GU / Concrete Manitoba [Industry Avg | CA]",298.23,m3,298.23,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc57,EPD 349,aaacc57,"Concrete – 30 MPa, 10% FA, GU / Concrete Manitoba [Industry Avg | CA]",273.77,m3,273.77,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc58,EPD 349,aaacc58,"Concrete – 30 MPa, 20% FA, GU / Concrete Manitoba [Industry Avg | CA]",249.23,m3,249.23,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc59,EPD 349,aaacc59,"Concrete – 30 MPa, 30% FA, GU / Concrete Manitoba [Industry Avg | CA]",224.77,m3,224.77,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc60,EPD 349,aaacc60,"Concrete – 30 MPa, 40% FA, GU / Concrete Manitoba [Industry Avg | CA]",200.24,m3,200.24,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc61,EPD 349,aaacc61,"Concrete – 35 MPa, GU / Concrete Manitoba [Industry Avg | CA]",339.35,m3,339.35,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc62,EPD 349,aaacc62,"Concrete – 35 MPa, 10% FA, GU / Concrete Manitoba [Industry Avg | CA]",311.66,m3,311.66,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc63,EPD 349,aaacc63,"Concrete – 35 MPa, 20% FA, GU / Concrete Manitoba [Industry Avg | CA]",283,m3,283,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc64,EPD 349,aaacc64,"Concrete – 35 MPa, 30% FA, GU / Concrete Manitoba [Industry Avg | CA]",255.31,m3,255.31,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
aaacc65,EPD 349,aaacc65,"Concrete – 35 MPa, 40% FA, GU / Concrete Manitoba [Industry Avg | CA]",226.66,m3,226.66,m3,,,,,,2305,kg/m3,,,EPD 349,industry_average,ASTM,
A12352,EPD 350,A12352,"Concrete – 25 MPa, 40% FA, GUL / Concrete Sask [Industry Avg | CA]",218.345,m3,218.35,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
A12353,EPD 350,A12353,"Concrete – 30 MPa, 40% FA, GUL / Concrete Sask [Industry Avg | CA]",236.235,m3,236.24,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
A12354,EPD 350,A12354,"Concrete – 35 MPa, 40% FA, GUL / Concrete Sask [Industry Avg | CA]",287.515,m3,287.52,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc36,EPD 350,aaacc36,"Concrete – 25 MPa, GU / Concrete Sask [Industry Avg | CA]",345.28,m3,345.28,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc37,EPD 350,aaacc37,"Concrete – 25 MPa, 10% FA, GU / Concrete Sask [Industry Avg | CA]",318.05,m3,318.05,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc38,EPD 350,aaacc38,"Concrete – 25 MPa, 20% FA, GU / Concrete Sask [Industry Avg | CA]",290.83,m3,290.83,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc39,EPD 350,aaacc39,"Concrete – 25 MPa, 30% FA, GU / Concrete Sask [Industry Avg | CA]",263.61,m3,263.61,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc40,EPD 350,aaacc40,"Concrete – 25 MPa, 40% FA, GU / Concrete Sask [Industry Avg | CA]",236.39,m3,236.39,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc41,EPD 350,aaacc41,"Concrete – 30 MPa, GU / Concrete Sask [Industry Avg | CA]",376.92,m3,376.92,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc42,EPD 350,aaacc42,"Concrete – 30 MPa, 10% FA, GU / Concrete Sask [Industry Avg | CA]",346.99,m3,346.99,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc43,EPD 350,aaacc43,"Concrete – 30 MPa, 20% FA, GU / Concrete Sask [Industry Avg | CA]",316.58,m3,316.58,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc44,EPD 350,aaacc44,"Concrete – 30 MPa, 30% FA, GU / Concrete Sask [Industry Avg | CA]",286.65,m3,286.65,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc45,EPD 350,aaacc45,"Concrete – 30 MPa, 40% FA, GU / Concrete Sask [Industry Avg | CA]",256.24,m3,256.24,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc46,EPD 350,aaacc46,"Concrete – 35 MPa, GU / Concrete Sask [Industry Avg | CA]",442.03,m3,442.03,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc47,EPD 350,aaacc47,"Concrete – 35 MPa, 10% FA, GU / Concrete Sask [Industry Avg | CA]",406.22,m3,406.22,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc48,EPD 350,aaacc48,"Concrete – 35 MPa, 20% FA, GU / Concrete Sask [Industry Avg | CA]",369.44,m3,369.44,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc49,EPD 350,aaacc49,"Concrete – 35 MPa, 30% FA, GU / Concrete Sask [Industry Avg | CA]",333.63,m3,333.63,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
aaacc50,EPD 350,aaacc50,"Concrete – 35 MPa, 40% FA, GU / Concrete Sask [Industry Avg | CA]",296.84,m3,296.84,m3,,,,,,2305,kg/m3,,,EPD 350,industry_average,ASTM,
A12349,EPD 351,A12349,"Concrete – 25 MPa, 50% SL, GUL / Ontario Concrete RMCAO [Industry Avg | CA]",168.58,m3,168.58,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
A12350,EPD 351,A12350,"Concrete – 30 MPa, 50% SL, GUL / Ontario Concrete RMCAO [Industry Avg | CA]",188.23,m3,188.23,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
A12351,EPD 351,A12351,"Concrete – 35 MPa, 50% SL, GUL / Ontario Concrete RMCAO [Industry Avg | CA]",211.34,m3,211.34,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc21,EPD 351,aaacc21,"Concrete – 25 MPa, GU / Ontario Concrete RMCAO [Industry Avg | CA]",273.67,m3,273.67,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc22,EPD 351,aaacc22,"Concrete – 25 MPa, 15% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",244.24,m3,244.24,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc23,EPD 351,aaacc23,"Concrete – 25 MPa, 25% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",224.62,m3,224.62,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc24,EPD 351,aaacc24,"Concrete – 25 MPa, 35% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",205.01,m3,205.01,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc25,EPD 351,aaacc25,"Concrete – 25 MPa, 50% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",175.58,m3,175.58,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc26,EPD 351,aaacc26,"Concrete – 30 MPa, GU / Ontario Concrete RMCAO [Industry Avg | CA]",296.62,m3,296.62,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc27,EPD 351,aaacc27,"Concrete – 30 MPa, 15% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",264.38,m3,264.38,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc28,EPD 351,aaacc28,"Concrete – 30 MPa, 25% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",242.88,m3,242.88,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc29,EPD 351,aaacc29,"Concrete – 30 MPa, 35% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",221.39,m3,221.39,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc30,EPD 351,aaacc30,"Concrete – 30 MPa, 50% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",189.14,m3,189.14,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc31,EPD 351,aaacc31,"Concrete – 35 MPa, GU / Ontario Concrete RMCAO [Industry Avg | CA]",354.3,m3,354.3,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc32,EPD 351,aaacc32,"Concrete – 35 MPa, 15% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",314.98,m3,314.98,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc33,EPD 351,aaacc33,"Concrete – 35 MPa, 25% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",288.76,m3,288.76,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc34,EPD 351,aaacc34,"Concrete – 35 MPa, 35% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",262.54,m3,262.54,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
aaacc35,EPD 351,aaacc35,"Concrete – 35 MPa, 50% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",223.22,m3,223.22,m3,,,,,,2305,kg/m3,,,EPD 351,industry_average,ASTM,
A12345,EPD 352,A12345,"Concrete – 25 MPa, 30% FA, GUL / ABQ [Industry Avg | CA]",209.43,m3,209.43,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
A12346,EPD 352,A12346,"Concrete – 30 MPa, 30% FA, GUL / ABQ [Industry Avg | CA]",233.1,m3,233.1,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
A12348,EPD 352,A12348,"Concrete – 35 MPa, 30% FA, GUL / ABQ [Industry Avg | CA]",262.155,m3,262.16,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc1,EPD 352,aaacc1,"Concrete – 25 MPa, 10% SL, GU / ABQ [Industry Avg | CA]",280.57,m3,280.57,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc10,EPD 352,aaacc10,"Concrete – 30 MPa, 20% SL, GU / ABQ [Industry Avg | CA]",289.05,m3,289.05,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc11,EPD 352,aaacc11,"Concrete – 30 MPa, 20% FA, GU / ABQ [Industry Avg | CA]",279.28,m3,279.28,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc12,EPD 352,aaacc12,"Concrete – 30 MPa, 30% SL, GU / ABQ [Industry Avg | CA]",264.86,m3,264.86,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc13,EPD 352,aaacc13,"Concrete – 30 MPa, 30% FA, GU / ABQ [Industry Avg | CA]",250.16,m3,250.16,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc14,EPD 352,aaacc14,"Concrete – 35 MPa, Quebec Baseline Average / ABQ [Industry Avg | CA]",369.32,m3,369.32,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc15,EPD 352,aaacc15,"Concrete – 35 MPa, 10% SL, GU / ABQ [Industry Avg | CA]",353.75,m3,353.75,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc16,EPD 352,aaacc16,"Concrete – 35 MPa, 10% FA, GU / ABQ [Industry Avg | CA]",348.16,m3,348.16,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc17,EPD 352,aaacc17,"Concrete – 35 MPa, 20% SL, GU / ABQ [Industry Avg | CA]",326.4,m3,326.4,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc18,EPD 352,aaacc18,"Concrete – 35 MPa, 20% FA, GU / ABQ [Industry Avg | CA]",315.15,m3,315.15,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc19,EPD 352,aaacc19,"Concrete – 35 MPa, 30% SL, GU / ABQ [Industry Avg | CA]",298.49,m3,298.49,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc2,EPD 352,aaacc2,"Concrete – 25 MPa, 10% FA, GU / ABQ [Industry Avg | CA]",276.22,m3,276.22,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc20,EPD 352,aaacc20,"Concrete – 35 MPa, 30% FA, GU / ABQ [Industry Avg | CA]",281.66,m3,281.66,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc3,EPD 352,aaacc3,"Concrete – 25 MPa, 20% SL, GU / ABQ [Industry Avg | CA]",258.8,m3,258.8,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc4,EPD 352,aaacc4,"Concrete – 25 MPa, 20% FA, GU / ABQ [Industry Avg | CA]",250.12,m3,250.12,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc5,EPD 352,aaacc5,"Concrete – 25 MPa, 30% SL, GU / ABQ [Industry Avg | CA]",237.5,m3,237.5,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc6,EPD 352,aaacc6,"Concrete – 25 MPa, 30% FA, GU / ABQ [Industry Avg | CA]",224.48,m3,224.48,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc7,EPD 352,aaacc7,"Concrete – 30 MPa, Quebec Baseline Average / ABQ [Industry Avg | CA]",326.97,m3,326.97,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc8,EPD 352,aaacc8,"Concrete – 30 MPa, 10% SL, GU / ABQ [Industry Avg | CA]",312.78,m3,312.78,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
aaacc9,EPD 352,aaacc9,"Concrete – 30 MPa, 10% FA, GU / ABQ [Industry Avg | CA]",307.94,m3,307.94,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
fdsj68,EPD 352,fdsj68,"Concrete – 25 MPa, Quebec Baseline Average / ABQ [Industry Avg | CA]",293.15,m3,293.15,m3,,,,,,2305,kg/m3,,,EPD 352,industry_average,ASTM,
INT008,EPD 354,INT008,"Wood wool boards / Armstrong / Tectum ceiling & wall boards / 2""",1.33,ft2,14.32,m2,,13.55,,15.05,0.9,17.09,kg/m2,,,EPD 354,product_specific,ASTM,30
BRI005,EPD 359,BRI005,"Brick, Clay / SHAW / Avg Face Brick / 3-5/8"" x 2-3/4"" x 7-5/8"" (92 x 70 x 194 mm) incl. 3/8"" mortar",721,m3,59.26,m²,,,,,,269,kgCO2/m3 mortar,,"83% brick, 17% mortar",EPD 359,product_specific,ASTM,
BRI006,EPD 359,BRI006,"Brick, Clay / SHAW / Slender - Thin Face Brick / 2 1/4"" x 1/2"" x 7-1/2"" (57 x 12.7 mm x 190) incl. 3/8"" mortar",721,m3,8.18,m²,,,,,,269,kgCO2/m3 mortar,,"83% brick, 17% mortar",EPD 359,product_specific,ASTM,
HWF000,EPD 360,HWF000,HempWood / Fibonacci / Natural Laminate Flooring / 16 mm,11.2,m2,11.2,m2,,5.37,,,0.9,10.5,kg/m2,,,EPD 360,product_specific,"ASTM International,",25
REB000,EPD 362,REB000,"Rebar / Concrete Reinforcing Steel Institute / 98% recycled, EAF / [Industry Avg | N.America] / 10M",0.854,kg,0.67,m,,,,,,7850,kg/m3,0.785,kg/m,EPD 362,industry_average,ASTM International,
REB001,EPD 362,REB001,"Rebar / Concrete Reinforcing Steel Institute / 98% recycled, EAF / [Industry Avg | N.America] / 15M",0.854,kg,1.34,m,,,,,,7850,kg/m3,1.57,kg/m,EPD 362,industry_average,ASTM International,
REB002,EPD 362,REB002,"Rebar / Concrete Reinforcing Steel Institute / 98% recycled, EAF / [Industry Avg | N.America] / 20M",0.854,kg,2.01,m,,,,,,7850,kg/m3,2.355,kg/m,EPD 362,industry_average,ASTM International,
REB003,EPD 362,REB003,"Rebar / Concrete Reinforcing Steel Institute / 98% recycled, EAF / [Industry Avg | N.America] / #3",0.854,kg,0.48,m,,,,,,7850,kg/m3,0.561,kg/m,EPD 362,industry_average,ASTM International,
REB004,EPD 362,REB004,"Rebar / Concrete Reinforcing Steel Institute / 98% recycled, EAF / [Industry Avg | N.America] / #4",0.854,kg,0.85,m,,,,,,7850,kg/m3,0.996,kg/m,EPD 362,industry_average,ASTM International,
REB005,EPD 362,REB005,"Rebar / Concrete Reinforcing Steel Institute / 98% recycled, EAF / [Industry Avg | N.America] / #5",0.854,kg,1.33,m,,,,,,7850,kg/m3,1.556,kg/m,EPD 362,industry_average,ASTM International,
REB006,EPD 362,REB006,"Rebar / Concrete Reinforcing Steel Institute / 98% recycled, EAF / [Industry Avg | N.America] / #6",0.854,kg,1.91,m,,,,,,7850,kg/m3,2.24,kg/m,EPD 362,industry_average,ASTM International,
